,review_id,user_id,business_id,stars,useful,funny,cool,text,date
323,G6Aoy0A44z0AQE-ByEatNA,UlRTdkOFDDhtUcMQ5Q1vOw,i066yR2IDP4FWt6p-k9aFg,5,1,0,1,I really need to try some other sandwiches that they offer but the Paul Reuben's is insanely good!!! Gotta have it on the Dutch Crunch bread.,1/3/2015 23:31
324,V1nxkftt8jvDK1wP5xrNDg,kaWVhOJK3X3_XEtYBD8muw,Hb8pO9jpr4IeB6cFcVZxxA,5,1,0,0,New owners have really given this place a facelift! The veggie lavosh was recommended and did not disappoint. Looks like a great place to watch sports. Coming back without question.,8/6/2015 21:31
328,JlGx3sB8RpKApr-LoSgwSg,wl2UKfXcam32XCFGIp5NSA,XgRljuEUyaHBKIpIz-PRAA,5,0,0,0,"One of the best burger joints. Love the concept, food, and exceptional service. Get the TNT burger if you like it spicy.",6/11/2016 21:04
330,t-Dc8jIKQV6m7VZh7zNNYQ,TPZbqNXMA2xMXLLd1zL_0A,swX3Vj3dQsz1YlCRmwNQEQ,5,1,0,0,"For me Eddie V's never disappoints.  Fantastic service, incredible food, great choices, terrific atmosphere... this is now my go-to place for an overall grand experience.  They offer Valet parking which I love... nothing worse than getting all dressed up and having to walk 2 blocks to get to your destination.  It is $3 plus tip... just an FYI.  We always make reservations just to be sure we'll get in.  If the tables not ready they have a very nice bar area to enjoy a cocktail while you wait.  Both times recently our table was ready even though we arrived a bit early so we just sat down.  Service is A+, first class all the way.  You can just relax and enjoy your dinner.  Things I love, Sea Bass!  OMG it is wonderful!  If you like Sea Bass... get it.  It is a huge portion and its usually market price...  Last time I ordered it was $35 which I thought very reasonable considering the portion size.  Very easily shared by two with smaller appetites. Sorry... back to appetizers... Oyster lovers love the oysters here!  they are on the happy hour menu in the bar area.  Yellowtail sashimi is OMG to die for.  Heirloom tomato salad was fantastic too.  Filet always a good choice... The asparagus was cooked to perfection and I would choose the augratin potatoes over the twice baked.  Ive had both and I prefer mashed or baked usually but these augratin are wow... really great.  The Sole is super!  It is a HUGE portion so unless you are a big eater or you are sharing... there is too much to eat but its prepared to a T!  It has a crispy exterior due to the parmasan crusting... and its delish!  Oh and if you order a steak... you can order any way, any sauce, peppered, etc.... pretty much it seems if you ask they most likely can do.  Just the way you like it! They also have live jazz playing in the bar area... very nice touch.",9/4/2013 1:20
334,zAD3GLZ93IG2aF8AOKoq6g,l2BRqPLJAthlZXW6Te0CUg,k1c_bC3DK6mKg797vH1T8w,5,4,0,2,"Wonderful restaurant.  Service was the best we have had in recent memory.  Michael was exceptional, friendly, talkative.  Definitely had a passion for what the chef creates.  Just about perfect.  

As for the food, pretty darn good.  I had the Scottish salmon and at first thought it looked a bit small but it was just the right amount of perfect.  Super succulent with an excellent quinoa radish and edamame mix.  I was actually sort of surprised by how good it was.  Went with the advice of the waiter and couldn't be happier.  The lady had the chicken which was probably the best preparation I have had.  Super moist, served on an awesome bacon stuffing....could have eaten a bowl of stuffing all on its own.

Since it was her birthday we had the s'mores.  Which the house comped; a total surprise and it really just rounded the night out to perfection.",1/17/2014 0:29
337,uF0q0Fusxou3w9tdjI_uvA,ThTUwfNAdWrK6tKvl-Dtpw,SNuyBZuaCkhEjqAEhjuOrg,5,0,0,0,Awesome customer service! I finally upgraded and got so much help. The sparkling female there was so nice. She explained the difference from my old device to the new one I just decided on. She helped with flavors (bc with the upgrade the flavor tasted different than what I'm used to) she helped balance it out and made sure I left liking what I had. Above and beyond. I've tried a few shops in the area but this is the ONLY one now!!! Thank you.,5/7/2016 3:16
339,iIy0tY1yWQfniRjPXKG72w,94WE_bRQlfwpuCyKImRTjg,HRxCNChQNu7maK29qviS7A,5,0,0,0,"This bike shop was awesome!! Reasonable prices, GREAT customer service, not condescending at all, (like you sometimes get at bike shops)! Super helpful tips on trails nearby, helped us get the bikes into our car, trail maps, reverse osmosis water to fill your camelback, etc! Literally couldn't ask for more!",12/4/2016 4:23
343,#NAME?,4kux7ad959LcfTy6usKpzA,Pthe4qk5xh4n-ef-9bvMSg,5,0,0,0,Food was delicious and the staff was friendly and they made feel welcome.  Try them out!,11/6/2017 19:07
347,nJAmCEu4TUprWUVHy59Hqg,XNEhI7txmya0WzsnYihU2Q,58APdML-PG_OD4El2ePTvw,5,0,0,0,"Pretty good brunch place. We went on a Sunday and the wait was about 35 minutes. The salmon brunch plate was amazing- salmon omnelet, lox on a half bagel with various greens and the mocha was rich and chocolately. The Bloody Mary was not too good though, it tasted premade, but the Montreal seasoning they used to line the rim of the glass was a nice touch. Atmosphere is nice with communal seating.",7/3/2016 17:18
349,owR1w1hKsHtFnOWckiuG0w,xVuLiVjmHh-XQ6nCpyAx7Q,BFibmswPtBNyChp8vBHRsg,5,0,0,0,"Great hidden gem with fantastic tea, coffee & pastries. Didn't try any lunch items but def going back. Perfect place to sit and enjoy some time with a friend or good book",8/23/2018 21:26
360,X2h9mynsFs9TYpSHvqISow,P3Yw8BspGwHhoaKduJXCxQ,0_JC4qCPJYCBizFOJSvElQ,5,0,0,0,My experience here was great . Alexa was so helpful she was wonderful and made the procedure so quick and easy,9/9/2017 1:31
361,x5H-jpNwrFA_cXipGDaLlQ,sUz1xq2j6tx5bm41HuLTPA,xMJc28b9WxFZVedLzrNhvQ,5,1,0,1,One of the single most impactful investments I've ever made in my business career.  More ideas and connections than I thought possible.  And easily a 10-20X investment.  I just joined for my third year. And I can't stop referring people.,4/14/2017 19:40
362,kQzzfBMXC9WAJSd5gwPEIQ,qJvknnOR0_ydwr_Op_UdRQ,RHY_M-8_S-2LDoy-D60j_w,5,0,0,0,"Love love love this place ! Clean and inviting and excellent staff!
Always a great experience! Thank u!!!",12/4/2016 2:06
363,KbN5x32xhBxtD1LlTjc-LA,y9CYnmOuLiy84qnY8qVb2g,ItqPtxnayraXSlBS0EMOgg,5,1,0,1,"Great food, cute little place. My husband loved the turkey melt and the mash browns were excellent. The staff was also very friendly and attentive.",7/28/2017 18:53
364,rL04Cowa6_dFa2XrUpVgKA,uR0yTfsVwtZVBWAAes32gw,RRpHuoXpxcuLk4LdB_YrOg,5,0,0,0,This is a very very nice indoor range and affordable to shoot your own or any of Discount Firearms selection on the wall. The sales staff and range masters are all polite to help with any question you may have. The indoor range is top notch by far with high standards.,9/25/2018 11:26
365,lsTR-MMZ55s4GUKGVmNKZQ,Lm98gts_yO0eeVYnwYny3g,ZLVWlYQQxzZoJbg4w0gsMA,5,1,1,1,My hubby and I went here for our first date night away from our newborn.  It's definitely worth it. Great burgers with lots of options.  The fries were amazing and my most favorite thing was getting a milkshake!  Chunks of apple pie within a shake!  Oh my!  Highly recommend!,6/22/2016 22:06
370,MiBup120uHPaEXj4ZIe24A,ocbOc0jy1TjEhJIvuVpoPg,E0OKctOhZpUQgwUUBc_RwA,5,1,0,1,Grilled chicken on sourdough swoon. I love all of their food. And it's a late night drive thru. Lots of healthy options.,6/11/2016 22:42
375,ZlKbsJu50lVV-gqbBxgMcg,dO9V1_-8a2xg5r0FdTsU4w,NFm869_w6cvVaWaNpAzjeA,5,1,0,1,"I'm just going to say what needs to be said- Soul is the best restaurant in Charlotte. They made a mean dirty martini and the pork belly tacos are ridiculously addictive. I think the fact that I'm willing to wait well over an hour  to be seated (which is usually WAY beyond my waiting threshold), says something about how amazing this place is. Go and you won't be disappointed!",12/4/2012 18:04
376,3FVGxLbWdSwiGZWDt17TVg,b9fnOAKU-YzBZTunAXEavQ,zFGqtqlZXQYYhBozM_ZpOw,5,0,0,1,"AMAZING. Absolutely love this place. For pilates and barefoot bootcamp, Martin and Liz are unreal. Janelle and Mark teach an awesome TRX class. Strongly recommend that you arrive at least ten minutes before a class. 

One of the reasons I love this studio is the number of classes they have in the day. I can go to the 5:45 and 6 am classes or hit the 7:15 and 8:30pm classes depending on my schedule. 

On top of the great instructors and class times, it is also really affordable. Especially compared to other studios nearby.",5/7/2014 23:52
378,6GR0axs_kJrEEntavTee1A,Qlu-3WCYrXXA7LHFcRwJpw,MMTt7Y7NxWN6FHugITLBZA,5,0,0,0,"Highly recommend CEG, 
Alex, the owner takes pride in teaching each game as a craft, not just a job. 
CEG employee's are passionate about teaching you proper game protection, process and procedures to make you a highly desirable applicant. 
Hours are flexible, including some weekends are nice as well.
Alex is an honest, fair, and empathetic owner that want's you to succeed!
I am looking forward to learning several new games.
Go in and ask current student's about their experience, we all love it here!",12/19/2016 18:53
380,eoIuwCU18j-suPZ31B-7Hw,5u0ZBlsNt4MuPE7hWusoJg,u66XnIFZO6SJ8CqlmFQ88w,5,0,0,0,Great place! The entire staff is super friendly. Ask for Becca if your looking for a good Ashiatsu massage.,6/24/2013 16:22
381,tbX2a84nfzIfHcxuqymLbw,wgStScIpJA9_KhUTOvWM4w,xfzDtGxx6B4a27RAyah69w,5,0,0,0,Some of the best sushi I've ever had! And every time we have gone in they have given us a free roll! Love the yum yum sauce!,6/6/2017 22:14
382,c4EOxDw7I0yO-YD6VCMBZQ,2nvoSvOs6lSbmYnisvo2fw,hIUKufhwR6Ifn7bi0-phLA,5,0,0,0,Love this place! Coffee is great and pastries made fresh and yummy! There's outdoor seating great for when the weather is nice.,9/25/2014 17:15
384,LnVme0M39okEsfm73Xsttg,WqWV7qDKLXOVmGMHfRlrTg,iEOzCcAGjfnkrP4cO2vX5w,5,0,0,0,I was lucky enough to find this place. The manager Jack was absolutely unbelievably helpful and kind. And he likes dogs! He was efficient and help me in anyway he possibly could I was in a dire need of a new mattress and box springs and he helped me. I was in and out of there within a half hour of choosing what I wanted. I am not sure that I will ever shop anywhere else for a mattress. They will have my business forever and I will also let everyone know about them. Fast easy and efficient. Thank you again for all your help and consideration and time.,9/20/2017 14:28
386,CeqmLTAm_rpbnWyhZsUQGA,_PjyLyv3YbVFOXwhXuF8kQ,mBzL2_AKRD5TFQwMA6Itdg,5,2,0,1,"We decided to try someplace new for our weekly breakfast out as a family, and I'm so happy we went to Lone Spur Cafe. 
Our server, Michelle, was awesome! We had our two toddlers with us, and she engaged them from the get-go, which is huge for us. She got our older daughter some stickers to play with, and they even had a saddle bag up front with goodies in it that the kids got to pick from. She mentioned that it's a very family-oriented business, and that was very clear in how the kids were treated as guests, not just accessories of their parents. I love it when businesses embrace kids!
The food was also top-notch, and arrived to the table quickly. I had the Eggs Benedict, and loved their thick, buttery Hollandaise sauce. Their breakfast potatoes were also very good. My husband had a skillet meal that looked great, and I stole a bite of his toast with house-made jam, that was seriously soooo good. 
The service, food, and atmosphere at Lone Spur were all great, and we will definitely make a return trip in the future to try some of their other offerings! A big THANK YOU to the management and staff for creating such an awesome family environment!",12/2/2017 18:30
390,ispaSCkIdDh2QxvLYwwVTw,38aXgF7BOxjeLFeBEJ5rUw,V2oe1HVgNK0He9Mf3Q17AA,5,0,0,0,Excellent idea and execution. I love that the pierogies rotate and then lunch special was very affordable. Excellent service as well.,9/9/2017 1:44
391,bh_e1THgMaSmVZwi2HVCjQ,SaiLEuDVmP62l8oNSl5XQg,q3YnYPjLuBGRDi_59yTC5g,5,0,0,0,Food was as advertised/reviewed by others...love that it's so close to home too! And nicest people imaginable too!!,1/4/2016 4:14
396,_lx2oiWkP7vwAWmiiO-UFA,VehPPTKsJ4dwmHZj94duMA,XZbuPXdyA0ZtTu3AzqtQhg,5,0,0,0,"Bobby Flay makes delicious food. 

I have been to Mesa Grill three times, twice for lunch, and it's one of my favorite restaurants in Las Vegas. 

The space is huge, so even on a night you think a seat might take a while, they can typically accommodate you, so don't skip this place thinking it'll be too tough to get seated. 

Each time the service has been fantastic. 

For lunch both times I got the Green Chili Cheeseburger, which comes with some awesome spicy French fries. The sandwich has cheese, delicious green chili and picked onions. It's awesome and that's why I got it both times. 

For dinner, I got the pork, and there's was absolutely nothing left on the plate. 

The price is what you'd expect, but not outrageous. It's definitely worth the visit on your trip to Vegas.

5 *****.",1/3/2015 21:06
